timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727197855170,41730,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197855170,4990,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197855170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197856170,41695,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197856170,5620,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197856170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197857170,41728,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197857170,7451,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197857170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197858170,41764,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197858170,6477,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197858170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197859170,41769,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197859170,5034,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197859170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197860170,41779,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197860170,1048,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197860170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197861170,41775,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197861170,5723,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197861170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197862170,41831,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197862170,6988,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727197862170,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727197863170,41507,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727197863170,5459,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
